Team1Name,Team2Name,pred,pred2,T1Seed,T2Seed,T1AvgNet_rating,T2AvgNet_rating,T1AvgOff_rating,T1AvgDef_rating,T2AvgOff_rating,T2AvgDef_rating,Season,Team1,Team2,T1Top_seeded_teamsPlayed,T1AvgSeedPlayed,T1AvgFGperc,T1AvgeFGperc,T1AvgTrueShot,T1AvgPPP,T1AvgFGpercAllow,T1AvgeFGpercAllow,T1AvgTrueShotAllow,T1AvgPPPAllow,T1AvgRebperc,T1AvgOffRebperc,T1AvgRebpercAllow,T1Avg_OffRebpercAllow,T1AvgAstTO,T1AvgAstTOAllow,T2Top_seeded_teamsPlayed,T2AvgSeedPlayed,T2AvgFGperc,T2AvgeFGperc,T2AvgTrueShot,T2AvgPPP,T2AvgFGpercAllow,T2AvgeFGpercAllow,T2AvgTrueShotAllow,T2AvgPPPAllow,T2AvgRebperc,T2AvgOffRebperc,T2AvgRebpercAllow,T2Avg_OffRebpercAllow,T2AvgAstTO,T2AvgAstTOAllow,team1_seed_str,team2_seed_str,seed_diff
Houston,Virginia,12.37,87.63,6,1,17.64,23.04,112.72,95.08,111.12,88.07,2018,1222,1438,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,16,13.79,46.29,53.12,56.37,111.12,37.52,43.65,47.75,88.07,51.78,28.73,48.22,26.32,185.23,78.39,1,1,5
Houston,Xavier,46.17,53.83,6,1,17.64,13.87,112.72,95.08,115.85,101.98,2018,1222,1462,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,14,14.85,49.31,56.06,61,115.85,43.28,50.18,53.67,101.98,55.22,32.43,44.78,23.16,142.98,149.47,1,1,5
Houston,North Carolina,11.11,88.89,6,2,17.64,11.02,112.72,95.08,113.89,102.87,2018,1222,1314,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,22,11.26,45.92,52.4,55.95,113.89,42.36,50.21,53,102.87,56.75,39.8,43.25,27.85,181.26,147.91,1,1,4
Houston,Purdue,56.75,43.25,6,2,17.64,21.17,112.72,95.08,118.12,96.95,2018,1222,1345,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,9,16.15,49.69,58.12,61.76,118.12,41.15,46.99,49.9,96.95,51.78,29.73,48.22,29.42,181.4,120.66,1,1,4
Houston,Michigan,58.7,41.3,6,3,17.64,15.26,112.72,95.08,111.44,96.18,2018,1222,1276,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,10,15.44,46.57,54.41,56.89,111.44,43.31,48.52,52.25,96.18,50.54,28.02,49.46,26.49,169.98,91.47,1,1,3
Houston,Michigan St,72.91,27.09,6,3,17.64,22.82,112.72,95.08,117.83,95.01,2018,1222,1277,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,6,16.88,50.25,57.67,61.44,117.83,36.71,42.74,47.3,95.01,57.62,39.94,42.38,27.56,163.95,149.03,1,1,3
Houston,Tennessee,33.15,66.85,6,3,17.64,11.25,112.72,95.08,109.41,98.16,2018,1222,1397,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,15,13.7,44.37,51.21,56.03,109.41,41.03,46.87,51.68,98.16,51.17,35.62,48.83,34.52,145.7,82.82,1,1,3
Houston,Texas Tech,17.73,82.27,6,3,17.64,15.79,112.72,95.08,109.64,93.85,2018,1222,1403,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,16,13.7,46.56,52.86,56.89,109.64,40.26,46.64,51.3,93.85,53.07,36.09,46.93,30.79,122.44,79.52,1,1,3
Houston,Wichita St,48.55,51.45,6,4,17.64,16.39,112.72,95.08,118.12,101.73,2018,1222,1455,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,8,16.78,47.82,55.41,59.25,118.12,42.43,49.75,53.96,101.73,56.79,38.38,43.21,24.61,177.15,101.58,1,1,2
Houston,Kentucky,28.65,71.35,6,5,17.64,8.42,112.72,95.08,109.3,100.87,2018,1222,1246,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,17,13.09,47.33,52.13,56.31,109.3,40.83,47.2,51.07,100.87,53.13,39.02,46.87,33.45,110.21,119.14,1,1,1
Houston,Ohio St,52.52,47.48,6,5,17.64,13.3,112.72,95.08,111.24,97.94,2018,1222,1326,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,10,15.75,48.66,54.51,58.02,111.24,41.82,48.72,52.16,97.94,54.05,32.82,45.95,26.11,137.27,105.49,1,1,1
Houston,West Virginia,8.37,91.63,6,5,17.64,13.79,112.72,95.08,112.59,98.8,2018,1222,1452,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,18,12.44,43.57,50.52,54.95,112.59,42.38,49.49,54.47,98.8,52.48,38.65,47.52,33.5,143.06,86.3,1,1,1
Houston,Miami FL,60.67,39.33,6,6,17.64,8.59,112.72,95.08,107.78,99.19,2018,1222,1274,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,1,1,0
Houston,TCU,30.72,69.28,6,6,17.64,10.4,112.72,95.08,116.43,106.03,2018,1222,1395,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,16,13.72,50.12,57.21,60.21,116.43,46.25,53.09,56.57,106.03,54.93,36.84,45.07,27.01,174.5,132.82,1,1,0
Houston,Nevada,48.24,51.76,6,7,17.64,14.76,112.72,95.08,116.41,101.65,2018,1222,1305,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,8,17.56,47.11,55.13,59.34,116.41,43.14,49.4,52.99,101.65,50.11,29.34,49.89,31,186.62,106.84,1,1,-1
Houston,Rhode Island,28.55,71.45,6,7,17.64,12.05,112.72,95.08,110.01,97.96,2018,1222,1348,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,12,16.28,46.09,51.7,55.09,110.01,45.42,50.42,55.32,97.96,50.45,34.23,49.55,30.19,159.71,77.97,1,1,-1
Houston,Texas A&M,48.77,51.23,6,7,17.64,6.08,112.72,95.08,105.55,99.47,2018,1222,1401,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,16,13.22,45.93,51.37,54.29,105.55,40.66,46.7,50.21,99.47,53.72,37.82,46.28,30.67,125.66,136.24,1,1,-1
Houston,Missouri,67.48,32.52,6,8,17.64,8.49,112.72,95.08,108.71,100.22,2018,1222,1281,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,12,14.81,45.78,54.84,59.03,108.71,40.87,46.78,50.79,100.22,53,33.47,47,30.24,107.06,127.39,1,1,-2
Houston,Seton Hall,47.83,52.17,6,8,17.64,7.76,112.72,95.08,110.44,102.67,2018,1222,1371,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,13,14.38,47.02,53.04,56.32,110.44,43.71,50.05,53.75,102.67,53.03,37.69,46.97,30.04,132.58,112.78,1,1,-2
Houston,Virginia Tech,54.6,45.4,6,8,17.64,10.07,112.72,95.08,111.82,101.76,2018,1222,1439,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,13,14.22,49.59,57.34,60.43,111.82,42.62,50.11,53.3,101.76,48.73,26.16,51.27,30.96,151.72,117.21,1,1,-2
Houston,Kansas St,31.52,68.48,6,9,17.64,6.56,112.72,95.08,108.23,101.67,2018,1222,1243,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,15,13.58,47.11,53.4,57.49,108.23,43.07,49.73,54.34,101.67,47.37,28.27,52.63,35.35,134.1,93.62,1,0,-3
Houston,NC State,41.1,58.9,6,9,17.64,8.72,112.72,95.08,111.84,103.12,2018,1222,1301,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,13,14.09,47.11,53.46,56.76,111.84,46.65,51.86,55.39,103.12,50.35,36.58,49.65,34.38,150.82,101.75,1,0,-3
Houston,Oklahoma,47.56,52.44,6,10,17.64,3.85,112.72,95.08,109.84,106,2018,1222,1328,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,15,13.16,46.57,54.02,57.88,109.84,44.77,51.54,54.5,106,49.74,29.99,50.26,31.44,122.51,120.03,1,0,-4
Houston,Providence,52.1,47.9,6,10,17.64,1.51,112.72,95.08,104.43,102.91,2018,1222,1344,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,1,0,-4
Houston,Texas,27.72,72.28,6,10,17.64,4.11,112.72,95.08,103.08,98.98,2018,1222,1400,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,19,11.94,44,50.06,53.2,103.08,42.21,47.92,51.38,98.98,49.88,31.59,50.12,30.8,110.19,112.33,1,0,-4
Houston,Loyola-Chicago,81.49,18.51,6,11,17.64,15.41,112.72,95.08,109.03,93.62,2018,1222,1260,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,2,19.38,50.81,58.09,61.02,109.03,41.52,47.46,50.66,93.62,51.03,24.96,48.97,27.09,144.89,95.4,1,0,-5
Houston,San Diego St,68.7,31.3,6,11,17.64,11.62,112.72,95.08,109.22,97.6,2018,1222,1361,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,5,17.94,45.86,52.01,55.99,109.22,42.16,48.88,52.59,97.6,53.34,34.12,46.66,27.08,139.26,112.22,1,0,-5
Houston,St Bonaventure,42.05,57.95,6,11,17.64,11,112.72,95.08,111.64,100.64,2018,1222,1382,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,8,17.5,45.88,52.65,57.58,111.64,42.27,49.17,53.9,100.64,50.64,32.4,49.36,32.3,135.66,107.41,1,0,-5
Houston,Syracuse,35.15,64.85,6,11,17.64,5.58,112.72,95.08,103.5,97.91,2018,1222,1393,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,15,13.97,42.12,47.57,52.93,103.5,39.83,47.15,51.58,97.91,53.22,37.92,46.78,30.86,94.3,136.59,1,0,-5
Houston,UCLA,76.57,23.43,6,11,17.64,7.37,112.72,95.08,111.64,104.27,2018,1222,1417,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,7,16.78,46.19,53.88,57.79,111.64,42.52,49.46,52.91,104.27,51.63,31.22,48.37,28.12,137.72,139.1,1,0,-5
Houston,Murray St,60.05,39.95,6,12,17.64,17.84,112.72,95.08,115.1,97.27,2018,1222,1293,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,2,19.24,47.98,55.42,59.26,115.1,41.42,46.96,51.01,97.27,53.97,35.59,46.03,29.09,142.3,88.85,1,0,-6
Houston,New Mexico St,62.2,37.8,6,12,17.64,15.73,112.72,95.08,108.09,92.36,2018,1222,1308,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,2,19.27,45.78,51.97,54.46,108.09,39.97,45.79,50.47,92.36,55.47,37,44.53,24.78,123.73,82.29,1,0,-6
Houston,S Dakota St,79.54,20.46,6,12,17.64,11.39,112.72,95.08,114.46,103.07,2018,1222,1355,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,3,18.6,46.08,54.65,59.02,114.46,43.66,49.99,53.06,103.07,51.93,26.88,48.07,24.29,146.92,137.86,1,0,-6
Houston,Marshall,89.27,10.73,6,13,17.64,6.15,112.72,95.08,109.07,102.91,2018,1222,1267,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,2,19.3,46.92,55.02,59.05,109.07,44.35,49.59,52.74,102.91,46.83,24.36,53.17,34.81,140.97,118.52,1,0,-7
Houston,UNC Greensboro,73.39,26.61,6,13,17.64,12.29,112.72,95.08,106.46,94.17,2018,1222,1422,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,2,19.03,44.09,52.33,55.26,106.46,41.39,48.01,53.04,94.17,54.6,35.79,45.4,25.29,109.81,76.56,1,0,-7
Houston,Montana,59.53,40.47,6,14,17.64,13.18,112.72,95.08,110.02,96.83,2018,1222,1285,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,1,19.84,47.19,51.9,56.1,110.02,42.94,48.68,53.84,96.83,53.74,37.98,46.26,28.96,113.02,70.51,1,0,-8
Houston,SF Austin,72.09,27.91,6,14,17.64,12.69,112.72,95.08,106.91,94.22,2018,1222,1372,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,1,19.6,47.32,53.32,57.27,106.91,42.93,49.95,55.09,94.22,51.58,36.65,48.42,33.13,94.66,69.98,1,0,-8
Houston,Wright St,84.26,15.74,6,14,17.64,7.2,112.72,95.08,101.33,94.13,2018,1222,1460,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,2,19.47,43.34,49.3,53.64,101.33,41.48,48.48,52.23,94.13,51.72,30.44,48.28,25.92,112.54,83.73,1,0,-8
Houston,Iona,87.71,12.29,6,15,17.64,4.86,112.72,95.08,109.27,104.41,2018,1222,1233,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,2,19.33,46.35,54.45,57.92,109.27,45.95,52.26,54.86,104.41,47.27,25.07,52.73,32.81,154.96,115.98,1,0,-9
Houston,Lipscomb,86.9,13.1,6,15,17.64,3.34,112.72,95.08,104.01,100.67,2018,1222,1252,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,4,18.07,45.82,52.33,56.81,104.01,45.87,52.01,55.84,100.67,52.05,30.8,47.95,26.12,110.96,92.85,1,0,-9
Houston,Long Island,94.21,5.79,6,16,17.64,0.38,112.72,95.08,105.68,105.3,2018,1222,1254,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,0,20,45.85,52.67,56.44,105.68,44.71,50.45,53.84,105.3,50.95,33.07,49.05,32.39,94.08,122.53,1,0,-10
Houston,NC Central,94.39,5.61,6,16,17.64,-1.03,112.72,95.08,103,104.03,2018,1222,1300,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,1,19.77,46.2,51.55,54.68,103,42.53,48.84,53.12,104.03,52.04,36.3,47.96,32.17,119.25,126.77,1,0,-10
Houston,Penn,86.32,13.68,6,16,17.64,9.38,112.72,95.08,105.82,96.45,2018,1222,1335,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,1,19.39,46.3,53.63,56.28,105.82,42.14,47.04,51.54,96.45,50.9,26.77,49.1,24.26,139.32,89.04,1,0,-10
Houston,Radford,80.85,19.15,6,16,17.64,3.91,112.72,95.08,104.24,100.32,2018,1222,1347,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,3,18.75,42.55,49.53,53.66,104.24,43,49.61,54.03,100.32,51.53,34.12,48.47,30.07,105.97,103.57,1,0,-10
Houston,TX Southern,88.73,11.27,6,16,17.64,-2.29,112.72,95.08,106.74,109.03,2018,1222,1411,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,6,17.41,44.4,51.07,55.87,106.74,45.58,51.72,54.72,109.03,48.95,31.61,51.05,34.64,116.43,155.03,1,0,-10
Houston,UMBC,92.52,7.48,6,16,17.64,2.88,112.72,95.08,105.22,102.35,2018,1222,1420,8,16.21,46.68,53.96,57.36,112.72,39.76,45.91,51.12,95.08,55.07,37.87,44.93,28.73,129.84,87.88,1,19.48,43.95,52.31,54.76,105.22,44.88,52.26,55.4,102.35,47.66,29.14,52.34,31.34,139.47,101.54,1,0,-10
Miami FL,Villanova,17.09,82.91,6,1,8.59,23.22,107.78,99.19,122.98,99.76,2018,1274,1437,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,15,14.62,50.53,59.75,63.01,122.98,43.55,49.39,52.95,99.76,52.14,30.28,47.86,27.74,186.35,111.09,1,1,5
Miami FL,Virginia,15.43,84.57,6,1,8.59,23.04,107.78,99.19,111.12,88.07,2018,1274,1438,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,16,13.79,46.29,53.12,56.37,111.12,37.52,43.65,47.75,88.07,51.78,28.73,48.22,26.32,185.23,78.39,1,1,5
Miami FL,Xavier,52.58,47.42,6,1,8.59,13.87,107.78,99.19,115.85,101.98,2018,1274,1462,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,14,14.85,49.31,56.06,61,115.85,43.28,50.18,53.67,101.98,55.22,32.43,44.78,23.16,142.98,149.47,1,1,5
Miami FL,North Carolina,13.9,86.1,6,2,8.59,11.02,107.78,99.19,113.89,102.87,2018,1274,1314,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,22,11.26,45.92,52.4,55.95,113.89,42.36,50.21,53,102.87,56.75,39.8,43.25,27.85,181.26,147.91,1,1,4
Miami FL,Purdue,62.91,37.09,6,2,8.59,21.17,107.78,99.19,118.12,96.95,2018,1274,1345,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,9,16.15,49.69,58.12,61.76,118.12,41.15,46.99,49.9,96.95,51.78,29.73,48.22,29.42,181.4,120.66,1,1,4
Miami FL,Michigan,64.76,35.24,6,3,8.59,15.26,107.78,99.19,111.44,96.18,2018,1274,1276,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,10,15.44,46.57,54.41,56.89,111.44,43.31,48.52,52.25,96.18,50.54,28.02,49.46,26.49,169.98,91.47,1,1,3
Miami FL,Michigan St,77.68,22.32,6,3,8.59,22.82,107.78,99.19,117.83,95.01,2018,1274,1277,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,6,16.88,50.25,57.67,61.44,117.83,36.71,42.74,47.3,95.01,57.62,39.94,42.38,27.56,163.95,149.03,1,1,3
Miami FL,Tennessee,39.07,60.93,6,3,8.59,11.25,107.78,99.19,109.41,98.16,2018,1274,1397,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,15,13.7,44.37,51.21,56.03,109.41,41.03,46.87,51.68,98.16,51.17,35.62,48.83,34.52,145.7,82.82,1,1,3
Miami FL,Texas Tech,21.79,78.21,6,3,8.59,15.79,107.78,99.19,109.64,93.85,2018,1274,1403,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,16,13.7,46.56,52.86,56.89,109.64,40.26,46.64,51.3,93.85,53.07,36.09,46.93,30.79,122.44,79.52,1,1,3
Miami FL,Wichita St,54.95,45.05,6,4,8.59,16.39,107.78,99.19,118.12,101.73,2018,1274,1455,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,8,16.78,47.82,55.41,59.25,118.12,42.43,49.75,53.96,101.73,56.79,38.38,43.21,24.61,177.15,101.58,1,1,2
Miami FL,Ohio St,58.84,41.16,6,5,8.59,13.3,107.78,99.19,111.24,97.94,2018,1274,1326,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,10,15.75,48.66,54.51,58.02,111.24,41.82,48.72,52.16,97.94,54.05,32.82,45.95,26.11,137.27,105.49,1,1,1
Miami FL,West Virginia,10.56,89.44,6,5,8.59,13.79,107.78,99.19,112.59,98.8,2018,1274,1452,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,18,12.44,43.57,50.52,54.95,112.59,42.38,49.49,54.47,98.8,52.48,38.65,47.52,33.5,143.06,86.3,1,1,1
Miami FL,TCU,36.44,63.56,6,6,8.59,10.4,107.78,99.19,116.43,106.03,2018,1274,1395,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,16,13.72,50.12,57.21,60.21,116.43,46.25,53.09,56.57,106.03,54.93,36.84,45.07,27.01,174.5,132.82,1,1,0
Miami FL,Nevada,54.65,45.35,6,7,8.59,14.76,107.78,99.19,116.41,101.65,2018,1274,1305,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,8,17.56,47.11,55.13,59.34,116.41,43.14,49.4,52.99,101.65,50.11,29.34,49.89,31,186.62,106.84,1,1,-1
Miami FL,Rhode Island,34.06,65.94,6,7,8.59,12.05,107.78,99.19,110.01,97.96,2018,1274,1348,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,12,16.28,46.09,51.7,55.09,110.01,45.42,50.42,55.32,97.96,50.45,34.23,49.55,30.19,159.71,77.97,1,1,-1
Miami FL,Texas A&M,55.17,44.83,6,7,8.59,6.08,107.78,99.19,105.55,99.47,2018,1274,1401,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,16,13.22,45.93,51.37,54.29,105.55,40.66,46.7,50.21,99.47,53.72,37.82,46.28,30.67,125.66,136.24,1,1,-1
Miami FL,Missouri,72.84,27.16,6,8,8.59,8.49,107.78,99.19,108.71,100.22,2018,1274,1281,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,12,14.81,45.78,54.84,59.03,108.71,40.87,46.78,50.79,100.22,53,33.47,47,30.24,107.06,127.39,1,1,-2
Miami FL,Seton Hall,54.24,45.76,6,8,8.59,7.76,107.78,99.19,110.44,102.67,2018,1274,1371,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,13,14.38,47.02,53.04,56.32,110.44,43.71,50.05,53.75,102.67,53.03,37.69,46.97,30.04,132.58,112.78,1,1,-2
Miami FL,Virginia Tech,60.85,39.15,6,8,8.59,10.07,107.78,99.19,111.82,101.76,2018,1274,1439,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,13,14.22,49.59,57.34,60.43,111.82,42.62,50.11,53.3,101.76,48.73,26.16,51.27,30.96,151.72,117.21,1,1,-2
Miami FL,NC State,47.43,52.57,6,9,8.59,8.72,107.78,99.19,111.84,103.12,2018,1274,1301,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,13,14.09,47.11,53.46,56.76,111.84,46.65,51.86,55.39,103.12,50.35,36.58,49.65,34.38,150.82,101.75,1,0,-3
Miami FL,Oklahoma,53.97,46.03,6,10,8.59,3.85,107.78,99.19,109.84,106,2018,1274,1328,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,15,13.16,46.57,54.02,57.88,109.84,44.77,51.54,54.5,106,49.74,29.99,50.26,31.44,122.51,120.03,1,0,-4
Miami FL,Providence,58.44,41.56,6,10,8.59,1.51,107.78,99.19,104.43,102.91,2018,1274,1344,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,15,13.5,44.43,49.92,54.31,104.43,44.59,50.48,54.42,102.91,50.03,33.32,49.97,30.91,126.46,104.53,1,0,-4
Miami FL,Texas,33.14,66.86,6,10,8.59,4.11,107.78,99.19,103.08,98.98,2018,1274,1400,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,19,11.94,44,50.06,53.2,103.08,42.21,47.92,51.38,98.98,49.88,31.59,50.12,30.8,110.19,112.33,1,0,-4
Miami FL,San Diego St,73.94,26.06,6,11,8.59,11.62,107.78,99.19,109.22,97.6,2018,1274,1361,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,5,17.94,45.86,52.01,55.99,109.22,42.16,48.88,52.59,97.6,53.34,34.12,46.66,27.08,139.26,112.22,1,0,-5
Miami FL,St Bonaventure,48.4,51.6,6,11,8.59,11,107.78,99.19,111.64,100.64,2018,1274,1382,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,8,17.5,45.88,52.65,57.58,111.64,42.27,49.17,53.9,100.64,50.64,32.4,49.36,32.3,135.66,107.41,1,0,-5
Miami FL,Syracuse,41.2,58.8,6,11,8.59,5.58,107.78,99.19,103.5,97.91,2018,1274,1393,12,14.77,46.58,53.26,55.71,107.78,43.43,49.33,52.67,99.19,50.43,31.23,49.57,29.57,127.02,109.36,15,13.97,42.12,47.57,52.93,103.5,39.83,47.15,51.58,97.91,53.22,37.92,46.78,30.86,94.3,136.59,1,0,-5
